"Year","Clave","CVE_ENT","Entidad","CVE_MUN","Municipio","CODGEO","Indicador","Ponderador","Valor"
2010,"019","16","Michoacán","103","Venustiano Carranza","16103","Porcentaje de población en pobreza extrema","25,341","11.10"
2015,"019","16","Michoacán","103","Venustiano Carranza","16103","Porcentaje de población en pobreza extrema","21,458","12.55"
2010,"019","16","Michoacán","104","Villamar","16104","Porcentaje de población en pobreza extrema","18,213","9.45"
2015,"019","16","Michoacán","104","Villamar","16104","Porcentaje de población en pobreza extrema","15,152","13.55"
2010,"019","16","Michoacán","105","Vista Hermosa","16105","Porcentaje de población en pobreza extrema","20,547","8.64"
2015,"019","16","Michoacán","105","Vista Hermosa","16105","Porcentaje de población en pobreza extrema","22,187","8.40"
2010,"019","16","Michoacán","106","Yurécuaro","16106","Porcentaje de población en pobreza extrema","31,475","9.95"
2015,"019","16","Michoacán","106","Yurécuaro","16106","Porcentaje de población en pobreza extrema","29,960","10.51"
2010,"019","16","Michoacán","107","Zacapu","16107","Porcentaje de población en pobreza extrema","72,378","9.59"
2015,"019","16","Michoacán","107","Zacapu","16107","Porcentaje de población en pobreza extrema","65,564","11.32"
2010,"019","16","Michoacán","108","Zamora","16108","Porcentaje de población en pobreza extrema","190,495","7.72"
2015,"019","16","Michoacán","108","Zamora","16108","Porcentaje de población en pobreza extrema","203,048","8.39"
2010,"019","16","Michoacán","110","Zinapécuaro","16110","Porcentaje de población en pobreza extrema","48,922","14.25"
2015,"019","16","Michoacán","110","Zinapécuaro","16110","Porcentaje de población en pobreza extrema","44,800","15.10"
2010,"019","16","Michoacán","109","Zináparo","16109","Porcentaje de población en pobreza extrema","3,212","9.43"
2015,"019","16","Michoacán","109","Zináparo","16109","Porcentaje de población en pobreza extrema","3,217","6.60"
2010,"019","16","Michoacán","111","Ziracuaretiro","16111","Porcentaje de población en pobreza extrema","16,484","14.16"
2015,"019","16","Michoacán","111","Ziracuaretiro","16111","Porcentaje de población en pobreza extrema","20,892","15.16"
2010,"019","16","Michoacán","112","Zitácuaro","16112","Porcentaje de población en pobreza extrema","155,121","16.67"
2015,"019","16","Michoacán","112","Zitácuaro","16112","Porcentaje de población en pobreza extrema","168,100","14.86"
2010,"019","16","Michoacán","003","Álvaro Obregón","16003","Porcentaje de población en pobreza extrema","18,100","19.76"
2015,"019","16","Michoacán","003","Álvaro Obregón","16003","Porcentaje de población en pobreza extrema","20,733","15.55"
2010,"019","17","Morelos","001","Amacuzac","17001","Porcentaje de población en pobreza extrema","17,807","13.33"
2015,"019","17","Morelos","001","Amacuzac","17001","Porcentaje de población en pobreza extrema","18,621","13.56"
2010,"019","17","Morelos","002","Atlatlahucan","17002","Porcentaje de población en pobreza extrema","19,822","11.94"
2015,"019","17","Morelos","002","Atlatlahucan","17002","Porcentaje de población en pobreza extrema","23,582","8.68"
2010,"019","17","Morelos","003","Axochiapan","17003","Porcentaje de población en pobreza extrema","30,388","17.33"
2015,"019","17","Morelos","003","Axochiapan","17003","Porcentaje de población en pobreza extrema","39,116","30.77"
2010,"019","17","Morelos","004","Ayala","17004","Porcentaje de población en pobreza extrema","77,786","9.04"
2015,"019","17","Morelos","004","Ayala","17004","Porcentaje de población en pobreza extrema","87,198","11.36"
2010,"019","17","Morelos","005","Coatlán del Río","17005","Porcentaje de población en pobreza extrema","9,404","15.18"
2015,"019","17","Morelos","005","Coatlán del Río","17005","Porcentaje de población en pobreza extrema","9,894","10.23"
2010,"019","17","Morelos","006","Cuautla","17006","Porcentaje de población en pobreza extrema","179,039","5.47"
2015,"019","17","Morelos","006","Cuautla","17006","Porcentaje de población en pobreza extrema","193,440","6.94"
2010,"019","17","Morelos","007","Cuernavaca","17007","Porcentaje de población en pobreza extrema","374,512","1.96"
2015,"019","17","Morelos","007","Cuernavaca","17007","Porcentaje de población en pobreza extrema","359,698","3.72"
2010,"019","17","Morelos","008","Emiliano Zapata","17008","Porcentaje de población en pobreza extrema","88,945","4.63"
2015,"019","17","Morelos","008","Emiliano Zapata","17008","Porcentaje de población en pobreza extrema","98,689","7.27"
2010,"019","17","Morelos","009","Huitzilac","17009","Porcentaje de población en pobreza extrema","19,470","5.91"
2015,"019","17","Morelos","009","Huitzilac","17009","Porcentaje de población en pobreza extrema","20,821","7.91"
2010,"019","17","Morelos","010","Jantetelco","17010","Porcentaje de población en pobreza extrema","16,820","8.74"
2015,"019","17","Morelos","010","Jantetelco","17010","Porcentaje de población en pobreza extrema","17,557","9.57"
2010,"019","17","Morelos","011","Jiutepec","17011","Porcentaje de población en pobreza extrema","198,757","3.40"
2015,"019","17","Morelos","011","Jiutepec","17011","Porcentaje de población en pobreza extrema","210,645","4.70"
2010,"019","17","Morelos","012","Jojutla","17012","Porcentaje de población en pobreza extrema","58,556","3.73"
2015,"019","17","Morelos","012","Jojutla","17012","Porcentaje de población en pobreza extrema","56,360","7.68"
2010,"019","17","Morelos","013","Jonacatepec","17013","Porcentaje de población en pobreza extrema","16,149","9.95"
2015,"019","17","Morelos","013","Jonacatepec","17013","Porcentaje de población en pobreza extrema","15,994","12.86"
2010,"019","17","Morelos","014","Mazatepec","17014","Porcentaje de población en pobreza extrema","9,212","7.29"
2015,"019","17","Morelos","014","Mazatepec","17014","Porcentaje de población en pobreza extrema","10,095","7.98"
2010,"019","17","Morelos","015","Miacatlán","17015","Porcentaje de población en pobreza extrema","24,364","16.15"
2015,"019","17","Morelos","015","Miacatlán","17015","Porcentaje de población en pobreza extrema","29,251","23.60"
2010,"019","17","Morelos","016","Ocuituco","17016","Porcentaje de población en pobreza extrema","16,151","15.97"
2015,"019","17","Morelos","016","Ocuituco","17016","Porcentaje de población en pobreza extrema","20,631","24.50"
2010,"019","17","Morelos","017","Puente de Ixtla","17017","Porcentaje de población en pobreza extrema","56,712","20.21"
2015,"019","17","Morelos","017","Puente de Ixtla","17017","Porcentaje de población en pobreza extrema","71,263","18.44"
2010,"019","17","Morelos","018","Temixco","17018","Porcentaje de población en pobreza extrema","113,628","7.32"
2015,"019","17","Morelos","018","Temixco","17018","Porcentaje de población en pobreza extrema","116,509","11.51"
2010,"019","17","Morelos","033","Temoac","17033","Porcentaje de población en pobreza extrema","13,259","19.91"
2015,"019","17","Morelos","033","Temoac","17033","Porcentaje de población en pobreza extrema","16,759","19.91"
2010,"019","17","Morelos","019","Tepalcingo","17019","Porcentaje de población en pobreza extrema","25,857","12.70"
2015,"019","17","Morelos","019","Tepalcingo","17019","Porcentaje de población en pobreza extrema","28,775","18.12"
2010,"019","17","Morelos","020","Tepoztlán","17020","Porcentaje de población en pobreza extrema","44,075","10.36"
2015,"019","17","Morelos","020","Tepoztlán","17020","Porcentaje de población en pobreza extrema","51,823","6.67"
2010,"019","17","Morelos","021","Tetecala","17021","Porcentaje de población en pobreza extrema","7,905","7.78"
2015,"019","17","Morelos","021","Tetecala","17021","Porcentaje de población en pobreza extrema","7,871","9.56"
2010,"019","17","Morelos","022","Tetela del Volcán","17022","Porcentaje de población en pobreza extrema","15,206","24.37"
2015,"019","17","Morelos","022","Tetela del Volcán","17022","Porcentaje de población en pobreza extrema","23,004","20.97"
2010,"019","17","Morelos","023","Tlalnepantla","17023","Porcentaje de población en pobreza extrema","6,134","17.83"
2015,"019","17","Morelos","023","Tlalnepantla","17023","Porcentaje de población en pobreza extrema","7,256","17.62"
2010,"019","17","Morelos","024","Tlaltizapán","17024","Porcentaje de población en pobreza extrema","50,074","7.34"
2015,"019","17","Morelos","024","Tlaltizapán","17024","Porcentaje de población en pobreza extrema","53,456","10.90"
2010,"019","17","Morelos","025","Tlaquiltenango","17025","Porcentaje de población en pobreza extrema","35,264","8.25"
2015,"019","17","Morelos","025","Tlaquiltenango","17025","Porcentaje de población en pobreza extrema","34,914","10.47"
2010,"019","17","Morelos","026","Tlayacapan","17026","Porcentaje de población en pobreza extrema","18,850","5.33"
2015,"019","17","Morelos","026","Tlayacapan","17026","Porcentaje de población en pobreza extrema","18,390","9.48"
2010,"019","17","Morelos","027","Totolapan","17027","Porcentaje de población en pobreza extrema","11,580","12.24"
2015,"019","17","Morelos","027","Totolapan","17027","Porcentaje de población en pobreza extrema","13,949","14.15"
2010,"019","17","Morelos","028","Xochitepec","17028","Porcentaje de población en pobreza extrema","63,237","7.92"
2015,"019","17","Morelos","028","Xochitepec","17028","Porcentaje de población en pobreza extrema","69,844","12.08"
2010,"019","17","Morelos","029","Yautepec","17029","Porcentaje de población en pobreza extrema","99,352","7.51"
2015,"019","17","Morelos","029","Yautepec","17029","Porcentaje de población en pobreza extrema","101,940","7.76"
2010,"019","17","Morelos","030","Yecapixtla","17030","Porcentaje de población en pobreza extrema","44,952","11.43"
2015,"019","17","Morelos","030","Yecapixtla","17030","Porcentaje de población en pobreza extrema","55,107","12.44"
2010,"019","17","Morelos","031","Zacatepec","17031","Porcentaje de población en pobreza extrema","34,330","5.30"
2015,"019","17","Morelos","031","Zacatepec","17031","Porcentaje de población en pobreza extrema","35,246","4.80"
2010,"019","17","Morelos","032","Zacualpan","17032","Porcentaje de población en pobreza extrema","11,207","11.23"
2015,"019","17","Morelos","032","Zacualpan","17032","Porcentaje de población en pobreza extrema","9,489","11.67"
2010,"019","15","México","001","Acambay","15001","Porcentaje de población en pobreza extrema","81,098","27.28"
2015,"019","15","México","001","Acambay","15001","Porcentaje de población en pobreza extrema","62,863","19.84"
2010,"019","15","México","002","Acolman","15002","Porcentaje de población en pobreza extrema","134,750","4.19"
2015,"019","15","México","002","Acolman","15002","Porcentaje de población en pobreza extrema","171,774","8.57"
2010,"019","15","México","003","Aculco","15003","Porcentaje de población en pobreza extrema","54,235","16.14"
2015,"019","15","México","003","Aculco","15003","Porcentaje de población en pobreza extrema","46,275","10.65"
2010,"019","15","México","004","Almoloya de Alquisiras","15004","Porcentaje de población en pobreza extrema","18,920","25.54"
2015,"019","15","México","004","Almoloya de Alquisiras","15004","Porcentaje de población en pobreza extrema","14,115","18.69"
2010,"019","15","México","005","Almoloya de Juárez","15005","Porcentaje de población en pobreza extrema","168,331","14.66"
2015,"019","15","México","005","Almoloya de Juárez","15005","Porcentaje de población en pobreza extrema","179,746","12.61"
2010,"019","15","México","006","Almoloya del Río","15006","Porcentaje de población en pobreza extrema","11,271","5.86"
2015,"019","15","México","006","Almoloya del Río","15006","Porcentaje de población en pobreza extrema","12,107","7.32"
2010,"019","15","México","007","Amanalco","15007","Porcentaje de población en pobreza extrema","25,235","19.37"
2015,"019","15","México","007","Amanalco","15007","Porcentaje de población en pobreza extrema","23,366","17.40"
2010,"019","15","México","008","Amatepec","15008","Porcentaje de población en pobreza extrema","23,079","20.10"
2015,"019","15","México","008","Amatepec","15008","Porcentaje de población en pobreza extrema","23,595","23.93"
2010,"019","15","México","009","Amecameca","15009","Porcentaje de población en pobreza extrema","44,859","7.96"
2015,"019","15","México","009","Amecameca","15009","Porcentaje de población en pobreza extrema","55,821","7.56"
2010,"019","15","México","010","Apaxco","15010","Porcentaje de población en pobreza extrema","24,913","8.28"
2015,"019","15","México","010","Apaxco","15010","Porcentaje de población en pobreza extrema","32,521","4.16"
2010,"019","15","México","011","Atenco","15011","Porcentaje de población en pobreza extrema","55,213","9.37"
2015,"019","15","México","011","Atenco","15011","Porcentaje de población en pobreza extrema","73,210","6.76"
2010,"019","15","México","012","Atizapán","15012","Porcentaje de población en pobreza extrema","11,912","10.63"
2015,"019","15","México","012","Atizapán","15012","Porcentaje de población en pobreza extrema","11,992","6.91"
2010,"019","15","México","013","Atizapán de Zaragoza","15013","Porcentaje de población en pobreza extrema","515,308","3.19"
2015,"019","15","México","013","Atizapán de Zaragoza","15013","Porcentaje de población en pobreza extrema","504,311","2.34"
